,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,Mullardoch Tunnel,2.4,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,57.33673100000001,-4.954291
,Nant,15.0,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,56.33805600000001,-5.2111730000000005
,Nostie Bridge (plus Comp Set),1.3,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,,
,Orrin,18.0,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,57.554162,-4.616080999999999
,Orrin Dam,0.3,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,57.554162,-4.616080999999999
,Pitlochry,15.0,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,56.699293,-3.739996
,Pitlochry Comp Set,0.1,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,,
,Quoich,18.1,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,57.06299,-5.123315
,Quoich Dam,0.3,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,57.061939,-5.11992
,Rannoch,45.0,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,56.692995,-4.401621
,River Cuileig,3.3,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,,
,Shin,18.6,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,57.943456000000005,-4.411449
,Shin Diversion Dam,0.1,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,58.01221999999999,-4.402339
,Sloy,152.5,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,56.261512,-4.763588
,Sron Mor,5.0,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,56.337014,-4.975787
,St Fillans,16.8,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,,
,Storr Lochs,2.4,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,57.496779,-6.145792
,Striven,8.0,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,56.009446,-5.119467
,Stronuich,0.2,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,,
,Tobermory,0.3,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,,
,Torr Achilty,15.0,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,57.554403,-4.598289
,Tralaig,0.1,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,,
,Trinafour,0.6,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,,
,Tummel,34.0,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,56.706326,-4.021017
,Vaich,0.3,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,,
,Burghfield,50.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,51.429365,-1.0033040000000002
,Chickerell,50.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,50.623281,-2.487789
,Chippenham,10.1,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,,
,Keadby,735.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,53.594692,-0.749312
,Medway,755.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,51.439787,0.69099
,Peterhead,1180.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,57.477712,-1.7893259999999998
,Pilkington - Greengate *,10.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,53.442988,-2.739958
,Barkip,2.1,1.0,UK,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,SSE,,
,Rheidol Hydro Scheme Gen 1,13.5,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Statkraft,,
,Rheidol Hydro Scheme Gen 2,20.5,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Statkraft,,
,Rheidol Hydro Scheme Gen 3,20.5,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Statkraft,,
,Rheidol Hydro Scheme Gen 4,1.3,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Statkraft,,
,Rheidol Hydro Scheme Gen 5,0.1,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Statkraft,,
,Rheidol Hydro Scheme Gen 6,0.1,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Statkraft,,
,Rheidol Hydro Scheme Gen 7,0.1,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Statkraft,,
,Allt Fionn,2.0,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Temporis Capital,,
,Derrydarroch,2.0,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Temporis Capital,,
,Upper Falloch,0.9,1.0,UK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Temporis Capital,,
,Knapton,42.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Third Energy UK Gas,54.181097,-0.641951
,Ratcliffe,2021.0,1.0,UK,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Uniper UK,52.865241000000005,-1.254127
,Grain GT,56.0,1.0,UK,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Uniper UK,51.445227,0.715005
,Ratcliffe GT,34.0,1.0,UK,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Uniper UK,52.865241000000005,-1.254127
,Taylor's Lane GT,144.0,1.0,UK,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Uniper UK,51.546086,-0.257309
,Cottam Development Centre,445.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Uniper UK,53.303711,-0.778882
,Enfield,408.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Uniper UK,51.662651,-0.02235
,Grain CHP *,1517.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Uniper UK,51.445227,0.715005
,Killingholme,600.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Uniper UK,53.659282,-0.255219
,Connahs Quay,1380.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Uniper UK,53.231501,-3.081939
,SELCHP ERF *,35.0,1.0,UK,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Veolia,,
,Ardley EfW,26.0,1.0,UK,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Viridor Waste Management,,
,Bolton EfW,8.0,1.0,UK,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Viridor Waste Management,,
,Cardiff EfW,30.0,1.0,UK,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Viridor Waste Management,,
,Exeter EfW,3.5,1.0,UK,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Viridor Waste Management,,
,Lakeside EfW,37.0,1.0,UK,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Viridor Waste Management,,
,Peterborough EfW,7.3,1.0,UK,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Viridor Waste Management,,
,Runcorn EfW,91.0,1.0,UK,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Viridor Waste Management,,
,VPI Immingham *,1252.0,1.0,UK,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/statistics/electricity-chapter-5-digest-of-united-kingdom-energy-statistics-dukes#content,Vitol,53.638708,-0.234093
,Bio-El Fredrikstad,5.5,1.0,NO,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Bjølvefossen,11.5,1.0,NO,,,,Other fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Bærheim/Forus,3.0,1.0,NO,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Bø,0.8,1.0,NO,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Fana,27.0,1.0,NO,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Finnfjord,39.3,1.0,NO,,,,Other fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Forus,5.0,1.0,NO,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,FREVAR,1.1,1.0,NO,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Grautneset,4.8,1.0,NO,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Klemetsrud,26.9,1.0,NO,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Knivåsen,,1.0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Kollsnes Kogenereringsanlegg,10.4,1.0,NO,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Kogen Sund,0.15,1.0,NO,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Kårstø terminalen,35.0,1.0,NO,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Melkøya,248.0,1.0,NO,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Mongstad,179.0,1.0,NO,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,"Norske Skog, Skogn",11.5,1.0,NO,,,,Mixed fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Nyhamna reservekraftverk,150.0,1.0,NO,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Returkraft/Langemyr,14.3,1.0,NO,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Senja Avfall,0.3,1.0,NO,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Sløvåg kogen,1.0,1.0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Thamshavn verk,24.8,1.0,NO,,,,Other fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Tjeldbergodden,22.0,1.0,NO,,,,Other fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Tjeldbergodden reservekraftverk,150.0,1.0,NO,,,,Natural gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Trehørningen energisentral,6.6,1.0,NO,,,,Non-renewable waste,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Øye varmekraftverk/Kleven,14.0,1.0,NO,,,,Other fossil fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nve.no/media/8967/termiske-kraftverk-i-norge-2019.xlsx,,,
,Åby (Örebro) G3,106.0,1.0,SE,,,,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,Nordpool,,59.266045,15.179402
,Aros (Västerås) G4,192.0,1.0,SE,,,,Mixed fossil fuels,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,Nordpool,,59.587937,16.512506
,Fyris (Uppsala) G1,120.0,1.0,SE,,,,Bioenergy,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,Nordpool,,59.852308,17.678173
,Värtan (Stockholm) G1,190.0,1.0,SE,,,,Mixed fossil fuels,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,Nordpool,,59.352713,18.103412
,Bešeňová G1,2.32,1.0,SK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,49.09691,19.44735
,Bešeňová G2,2.32,1.0,SK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,49.09691,19.44735
,Čierny Váh prietok,0.76,1.0,SK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,,
,Dobrohošť,1.87,1.0,SK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,VVB,,47.9917,17.3522
,Dobšiná 3,0.253,1.0,SK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,48.80591,20.38578
,Domaša G1,6.2,1.0,SK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,49.00068,21.69717
,Domaša G2,6.2,1.0,SK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,49.00068,21.69717
,Krompachy,0.33,1.0,SK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,,
,Rakovec G1,0.25,1.0,SK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,,
,Rakovec G2,0.25,1.0,SK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,,
,Švedlár,0.09,1.0,SK,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEAS,,,
,Ajba,0.25,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Bača,0.5,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Cerkno,0.436,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Gradišče,0.15,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Hubelj,2.1,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),45.89431,13.90556
,Jelenk,0.07,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Klavžarica,0.303,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Knežke Ravne 1,0.1,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Knežke Ravne 2,0.81,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Log,1.6,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),46.41081,13.61339
,Marof,0.44,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Mesto,0.2,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Možnica,0.53,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Mrzla Rupa,0.648,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Pečnik,0.125,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Planina,0.136,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Plužna,1.72,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),46.32449,13.51293
,Podmelec,0.425,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Šoštanj GU1,42.0,1.0,SI,,,,Natural gas,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,http://www.hse.si/en/group-hse/companies-in-slovenia/termoelektrarna-sostanj,Termoelektrarna Šoštanj (TEŠ ),46.37305,15.05384
,Šoštanj GU2,42.0,1.0,SI,,,,Natural gas,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,http://www.hse.si/en/group-hse/companies-in-slovenia/termoelektrarna-sostanj,Termoelektrarna Šoštanj (TEŠ ),46.37305,15.05384
,Tolmin,0.109,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
,Trebuša,0.76,1.0,SI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.seng.si/en/hydropower-plants/small-hydropower-plants/,Soške elektrarne Nova Gorica (SENG),,
